combination,balance
03303,"(1957, 90, -1915000, (0, 3, 3, 0, 3))"
30331,"(1939, 83, -1095000, (3, 0, 3, 3, 1))"
31330,"(1932, 76, -220000, (3, 1, 3, 3, 0))"
13033,"(1928, 93, -2450000, (1, 3, 0, 3, 3))"
03133,"(1922, 86, -1570000, (0, 3, 1, 3, 3))"
30040,"(1922, 79, -660000, (3, 0, 0, 4, 0))"
04003,"(1909, 79, -725000, (0, 4, 0, 0, 3))"
40030,"(1905, 78, -615000, (4, 0, 0, 3, 0))"
03004,"(1903, 94, -2705000, (0, 3, 0, 0, 4))"
40003,"(1903, 84, -1405000, (4, 0, 0, 0, 3))"
00403,"(1898, 81, -1040000, (0, 0, 4, 0, 3))"
00304,"(1894, 86, -1710000, (0, 0, 3, 0, 4))"
04030,"(1892, 89, -2110000, (0, 4, 0, 3, 0))"
03040,"(1892, 84, -1460000, (0, 3, 0, 4, 0))"
30400,"(1891, 87, -1855000, (3, 0, 4, 0, 0))"
40300,"(1884, 100, -3580000, (4, 0, 3, 0, 0))"
00043,"(1872, 77, -650000, (0, 0, 0, 4, 3))"
33013,"(1867, 106, -4445000, (3, 3, 0, 1, 3))"
00430,"(1863, 80, -1085000, (0, 0, 4, 3, 0))"
04300,"(1861, 81, -1225000, (0, 4, 3, 0, 0))"
33103,"(1855, 105, -4375000, (3, 3, 1, 0, 3))"
30133,"(1854, 94, -2950000, (3, 0, 1, 3, 3))"
43000,"(1854, 87, -2040000, (4, 3, 0, 0, 0))"
30004,"(1851, 97, -3355000, (3, 0, 0, 0, 4))"
31033,"(1850, 94, -2970000, (3, 1, 0, 3, 3))"
13303,"(1841, 83, -1585000, (1, 3, 3, 0, 3))"
00034,"(1834, 82, -1490000, (0, 0, 0, 3, 4))"
34000,"(1834, 80, -1230000, (3, 4, 0, 0, 0))"
00340,"(1833, 82, -1495000, (0, 0, 3, 4, 0))"
03400,"(1828, 85, -1910000, (0, 3, 4, 0, 0))"
33031,"(1827, 77, -875000, (3, 3, 0, 3, 1))"
33130,"(1822, 77, -900000, (3, 3, 1, 3, 0))"
30303,"(1822, 74, -510000, (3, 0, 3, 0, 3))"
03313,"(1818, 82, -1570000, (0, 3, 3, 1, 3))"
22042,"(1814, 66, 490000, (2, 2, 0, 4, 2))"
30041,"(1811, 76, -825000, (3, 0, 0, 4, 1))"
31040,"(1806, 70, -70000, (3, 1, 0, 4, 0))"
41003,"(1801, 79, -1265000, (4, 1, 0, 0, 3))"
40031,"(1801, 74, -615000, (4, 0, 0, 3, 1))"
22024,"(1799, 83, -1795000, (2, 2, 0, 2, 4))"
04013,"(1798, 72, -370000, (0, 4, 0, 1, 3))"
24022,"(1797, 77, -1025000, (2, 4, 0, 2, 2))"
04103,"(1796, 75, -770000, (0, 4, 1, 0, 3))"
00413,"(1794, 78, -1170000, (0, 0, 4, 1, 3))"
41030,"(1794, 72, -390000, (4, 1, 0, 3, 0))"
40013,"(1793, 75, -785000, (4, 0, 0, 1, 3))"
20242,"(1792, 76, -920000, (2, 0, 2, 4, 2))"
03140,"(1791, 81, -1575000, (0, 3, 1, 4, 0))"
30140,"(1791, 78, -1185000, (3, 0, 1, 4, 0))"
31331,"(1791, 72, -405000, (3, 1, 3, 3, 1))"
00314,"(1789, 86, -2235000, (0, 0, 3, 1, 4))"
31400,"(1789, 85, -2105000, (3, 1, 4, 0, 0))"
14003,"(1789, 78, -1195000, (1, 4, 0, 0, 3))"
01304,"(1789, 77, -1065000, (0, 1, 3, 0, 4))"
04130,"(1788, 85, -2110000, (0, 4, 1, 3, 0))"
40130,"(1788, 78, -1200000, (4, 0, 1, 3, 0))"
01403,"(1787, 72, -425000, (0, 1, 4, 0, 3))"
03104,"(1786, 87, -2380000, (0, 3, 1, 0, 4))"
03041,"(1786, 79, -1340000, (0, 3, 0, 4, 1))"
42022,"(1786, 74, -690000, (4, 2, 0, 2, 2))"
30410,"(1784, 83, -1870000, (3, 0, 4, 1, 0))"
40103,"(1784, 78, -1220000, (4, 0, 1, 0, 3))"
41300,"(1783, 91, -2915000, (4, 1, 3, 0, 0))"
14030,"(1782, 80, -1490000, (1, 4, 0, 3, 0))"
13040,"(1782, 80, -1490000, (1, 3, 0, 4, 0))"
04031,"(1781, 82, -1755000, (0, 4, 0, 3, 1))"
13004,"(1779, 93, -3195000, (1, 3, 0, 0, 4))"
13133,"(1777, 83, -1905000, (1, 3, 1, 3, 3))"
03014,"(1775, 90, -2825000, (0, 3, 0, 1, 4))"
40310,"(1774, 92, -3090000, (4, 0, 3, 1, 0))"
10043,"(1772, 71, -370000, (1, 0, 0, 4, 3))"
24202,"(1770, 75, -900000, (2, 4, 2, 0, 2))"
22204,"(1768, 81, -1690000, (2, 2, 2, 0, 4))"
10403,"(1768, 77, -1170000, (1, 0, 4, 0, 3))"
42202,"(1767, 78, -1305000, (4, 2, 2, 0, 2))"
01043,"(1766, 68, -10000, (0, 1, 0, 4, 3))"
30401,"(1764, 78, -1320000, (3, 0, 4, 0, 1))"
10304,"(1761, 77, -1205000, (1, 0, 3, 0, 4))"
20422,"(1761, 73, -685000, (2, 0, 4, 2, 2))"
10430,"(1757, 74, -835000, (1, 0, 4, 3, 0))"
32223,"(1756, 96, -3700000, (3, 2, 2, 2, 3))"
20224,"(1753, 88, -2675000, (2, 0, 2, 2, 4))"
40301,"(1751, 92, -3205000, (4, 0, 3, 0, 1))"
04301,"(1751, 77, -1255000, (0, 4, 3, 0, 1))"
40222,"(1750, 72, -610000, (4, 0, 2, 2, 2))"
22402,"(1749, 68, -95000, (2, 2, 4, 0, 2))"
43010,"(1748, 79, -1530000, (4, 3, 0, 1, 0))"
01034,"(1748, 77, -1270000, (0, 1, 0, 3, 4))"
04222,"(1747, 84, -2185000, (0, 4, 2, 2, 2))"
42220,"(1742, 89, -2860000, (4, 2, 2, 2, 0))"
31303,"(1742, 69, -260000, (3, 1, 3, 0, 3))"
43001,"(1740, 84, -2220000, (4, 3, 0, 0, 1))"
10340,"(1740, 84, -2220000, (1, 0, 3, 4, 0))"
31004,"(1739, 92, -3265000, (3, 1, 0, 0, 4))"
30104,"(1733, 93, -3425000, (3, 0, 1, 0, 4))"
30313,"(1733, 75, -1085000, (3, 0, 3, 1, 3))"
34001,"(1730, 76, -1230000, (3, 4, 0, 0, 1))"
00143,"(1729, 74, -975000, (0, 0, 1, 4, 3))"
01430,"(1728, 70, -460000, (0, 1, 4, 3, 0))"
30014,"(1727, 92, -3325000, (3, 0, 0, 1, 4))"
31133,"(1725, 88, -2815000, (3, 1, 1, 3, 3))"
00134,"(1725, 76, -1255000, (0, 0, 1, 3, 4))"
00431,"(1725, 75, -1125000, (0, 0, 4, 3, 1))"
04310,"(1725, 74, -995000, (0, 4, 3, 1, 0))"
01340,"(1722, 78, -1530000, (0, 1, 3, 4, 0))"
00333,"(1722, 78, -1530000, (0, 0, 3, 3, 3))"
14300,"(1721, 76, -1275000, (1, 4, 3, 0, 0))"
10034,"(1720, 80, -1800000, (1, 0, 0, 3, 4))"
34010,"(1720, 72, -760000, (3, 4, 0, 1, 0))"
33113,"(1719, 95, -3755000, (3, 3, 1, 1, 3))"
13400,"(1719, 78, -1545000, (1, 3, 4, 0, 0))"
22323,"(1719, 77, -1415000, (2, 2, 3, 2, 3))"
02422,"(1719, 65, 145000, (0, 2, 4, 2, 2))"
43100,"(1715, 83, -2215000, (4, 3, 1, 0, 0))"
03330,"(1713, 88, -2875000, (0, 3, 3, 3, 0))"
03401,"(1712, 79, -1710000, (0, 3, 4, 0, 1))"
02224,"(1711, 75, -1195000, (0, 2, 2, 2, 4))"
22240,"(1711, 73, -935000, (2, 2, 2, 4, 0))"
33300,"(1709, 96, -3935000, (3, 3, 3, 0, 0))"
23223,"(1706, 67, -180000, (2, 3, 2, 2, 3))"
24220,"(1702, 79, -1760000, (2, 4, 2, 2, 0))"
31041,"(1701, 67, -205000, (3, 1, 0, 4, 1))"
00341,"(1700, 77, -1510000, (0, 0, 3, 4, 1))"
34100,"(1698, 78, -1650000, (3, 4, 1, 0, 0))"
03410,"(1693, 83, -2325000, (0, 3, 4, 1, 0))"
02242,"(1693, 68, -375000, (0, 2, 2, 4, 2))"
13313,"(1692, 75, -1290000, (1, 3, 3, 1, 3))"
40131,"(1689, 74, -1175000, (4, 0, 1, 3, 1))"
41013,"(1689, 70, -655000, (4, 1, 0, 1, 3))"
23232,"(1688, 67, -270000, (2, 3, 2, 3, 2))"
22420,"(1687, 75, -1315000, (2, 2, 4, 2, 0))"
33131,"(1687, 72, -925000, (3, 3, 1, 3, 1))"
41031,"(1686, 68, -410000, (4, 1, 0, 3, 1))"
32232,"(1684, 66, -160000, (3, 2, 2, 3, 2))"
30141,"(1683, 74, -1205000, (3, 0, 1, 4, 1))"
41103,"(1679, 74, -1225000, (4, 1, 1, 0, 3))"
31140,"(1679, 69, -575000, (3, 1, 1, 4, 0))"
14103,"(1678, 73, -1100000, (1, 4, 1, 0, 3))"
32322,"(1677, 71, -845000, (3, 2, 3, 2, 2))"
03141,"(1676, 76, -1500000, (0, 3, 1, 4, 1))"
14013,"(1676, 71, -850000, (1, 4, 0, 1, 3))"
31410,"(1675, 79, -1895000, (3, 1, 4, 1, 0))"
31401,"(1675, 76, -1505000, (3, 1, 4, 0, 1))"
01314,"(1675, 73, -1115000, (0, 1, 3, 1, 4))"
01413,"(1675, 68, -465000, (0, 1, 4, 1, 3))"
04131,"(1674, 77, -1640000, (0, 4, 1, 3, 1))"
13041,"(1674, 74, -1250000, (1, 3, 0, 4, 1))"
04113,"(1674, 68, -470000, (0, 4, 1, 1, 3))"
14031,"(1673, 73, -1125000, (1, 4, 0, 3, 1))"
22124,"(1672, 77, -1650000, (2, 2, 1, 2, 4))"
13140,"(1670, 75, -1400000, (1, 3, 1, 4, 0))"
40113,"(1670, 68, -490000, (4, 0, 1, 1, 3))"
41310,"(1669, 83, -2445000, (4, 1, 3, 1, 0))"
11403,"(1669, 67, -365000, (1, 1, 4, 0, 3))"
14130,"(1668, 76, -1540000, (1, 4, 1, 3, 0))"
10413,"(1667, 73, -1155000, (1, 0, 4, 1, 3))"
41130,"(1666, 72, -1030000, (4, 1, 1, 3, 0))"
13104,"(1665, 85, -2725000, (1, 3, 1, 0, 4))"
10314,"(1664, 77, -1690000, (1, 0, 3, 1, 4))"
11043,"(1662, 62, 250000, (1, 1, 0, 4, 3))"
03114,"(1661, 84, -2615000, (0, 3, 1, 1, 4))"
30411,"(1660, 75, -1450000, (3, 0, 4, 1, 1))"
24122,"(1660, 73, -1190000, (2, 4, 1, 2, 2))"
11304,"(1659, 68, -545000, (1, 1, 3, 0, 4))"
41301,"(1658, 85, -2760000, (4, 1, 3, 0, 1))"
21242,"(1656, 71, -950000, (2, 1, 2, 4, 2))"
22142,"(1656, 63, 90000, (2, 2, 1, 4, 2))"
13014,"(1653, 87, -3045000, (1, 3, 0, 1, 4))"
40311,"(1646, 85, -2820000, (4, 0, 3, 1, 1))"
22214,"(1644, 70, -880000, (2, 2, 2, 1, 4))"
41222,"(1643, 69, -755000, (4, 1, 2, 2, 2))"
21224,"(1642, 76, -1670000, (2, 1, 2, 2, 4))"
42212,"(1640, 72, -1160000, (4, 2, 2, 1, 2))"
42122,"(1640, 68, -640000, (4, 2, 1, 2, 2))"
01134,"(1636, 72, -1180000, (0, 1, 1, 3, 4))"
42221,"(1634, 88, -3270000, (4, 2, 2, 2, 1))"
33301,"(1633, 86, -3015000, (3, 3, 3, 0, 1))"
11340,"(1631, 76, -1725000, (1, 1, 3, 4, 0))"
10333,"(1631, 72, -1205000, (1, 0, 3, 3, 3))"
31313,"(1629, 66, -435000, (3, 1, 3, 1, 3))"
10143,"(1628, 68, -700000, (1, 0, 1, 4, 3))"
31104,"(1627, 88, -3305000, (3, 1, 1, 0, 4))"
43011,"(1625, 76, -1755000, (4, 3, 0, 1, 1))"
10431,"(1622, 70, -990000, (1, 0, 4, 3, 1))"
11034,"(1620, 75, -1650000, (1, 1, 0, 3, 4))"
14301,"(1619, 72, -1265000, (1, 4, 3, 0, 1))"
24212,"(1619, 67, -615000, (2, 4, 2, 1, 2))"
31014,"(1618, 87, -3220000, (3, 1, 0, 1, 4))"
30114,"(1616, 89, -3490000, (3, 0, 1, 1, 4))"
10341,"(1615, 78, -2065000, (1, 0, 3, 4, 1))"
21422,"(1615, 64, -245000, (2, 1, 4, 2, 2))"
34011,"(1614, 69, -900000, (3, 4, 0, 1, 1))"
10134,"(1613, 74, -1555000, (1, 0, 1, 3, 4))"
01333,"(1610, 65, -400000, (0, 1, 3, 3, 3))"
14222,"(1609, 79, -2225000, (1, 4, 2, 2, 2))"
01143,"(1608, 66, -540000, (0, 1, 1, 4, 3))"
11430,"(1608, 63, -150000, (1, 1, 4, 3, 0))"
04311,"(1607, 69, -935000, (0, 4, 3, 1, 1))"
22412,"(1607, 62, -25000, (2, 2, 4, 1, 2))"
43101,"(1606, 80, -2370000, (4, 3, 1, 0, 1))"
13401,"(1606, 74, -1590000, (1, 3, 4, 0, 1))"
43110,"(1601, 74, -1615000, (4, 3, 1, 1, 0))"
12422,"(1601, 61, 75000, (1, 2, 4, 2, 2))"
34101,"(1599, 74, -1625000, (3, 4, 1, 0, 1))"
13330,"(1597, 79, -2285000, (1, 3, 3, 3, 0))"
01341,"(1594, 73, -1520000, (0, 1, 3, 4, 1))"
13410,"(1589, 76, -1935000, (1, 3, 4, 1, 0))"
24221,"(1589, 75, -1805000, (2, 4, 2, 2, 1))"
01431,"(1589, 65, -505000, (0, 1, 4, 3, 1))"
12242,"(1588, 64, -380000, (1, 2, 2, 4, 2))"
14310,"(1584, 69, -1050000, (1, 4, 3, 1, 0))"
12224,"(1577, 67, -825000, (1, 2, 2, 2, 4))"
31141,"(1577, 65, -565000, (3, 1, 1, 4, 1))"
34110,"(1575, 70, -1225000, (3, 4, 1, 1, 0))"
03331,"(1574, 80, -2530000, (0, 3, 3, 3, 1))"
03411,"(1570, 75, -1900000, (0, 3, 4, 1, 1))"
33310,"(1569, 88, -3595000, (3, 3, 3, 1, 0))"
31411,"(1564, 71, -1410000, (3, 1, 4, 1, 1))"
22241,"(1564, 70, -1280000, (2, 2, 2, 4, 1))"
22233,"(1563, 75, -1935000, (2, 2, 2, 3, 3))"
41131,"(1562, 68, -1030000, (4, 1, 1, 3, 1))"
41113,"(1562, 65, -640000, (4, 1, 1, 1, 3))"
22421,"(1561, 69, -1165000, (2, 2, 4, 2, 1))"
11413,"(1561, 63, -385000, (1, 1, 4, 1, 3))"
14131,"(1557, 69, -1185000, (1, 4, 1, 3, 1))"
14113,"(1554, 66, -810000, (1, 4, 1, 1, 3))"
13141,"(1553, 70, -1335000, (1, 3, 1, 4, 1))"
11314,"(1552, 65, -690000, (1, 1, 3, 1, 4))"
41311,"(1548, 78, -2400000, (4, 1, 3, 1, 1))"
22332,"(1541, 75, -2045000, (2, 2, 3, 3, 2))"
13114,"(1540, 80, -2700000, (1, 3, 1, 1, 4))"
23322,"(1529, 69, -1325000, (2, 3, 3, 2, 2))"
33222,"(1520, 55, 450000, (3, 3, 2, 2, 2))"
31114,"(1511, 84, -3365000, (3, 1, 1, 1, 4))"
11341,"(1509, 71, -1685000, (1, 1, 3, 4, 1))"
11134,"(1509, 70, -1555000, (1, 1, 1, 3, 4))"
11143,"(1507, 60, -265000, (1, 1, 1, 4, 3))"
11333,"(1496, 59, -190000, (1, 1, 3, 3, 3))"
43111,"(1487, 71, -1795000, (4, 3, 1, 1, 1))"
34111,"(1481, 67, -1305000, (3, 4, 1, 1, 1))"
11431,"(1478, 60, -410000, (1, 1, 4, 3, 1))"
14311,"(1474, 66, -1210000, (1, 4, 3, 1, 1))"
13411,"(1469, 70, -1755000, (1, 3, 4, 1, 1))"
33311,"(1467, 78, -2805000, (3, 3, 3, 1, 1))"
13331,"(1464, 74, -2300000, (1, 3, 3, 3, 1))"
23033,"(1398, 67, -1720000, (2, 3, 0, 3, 3))"
30332,"(1386, 58, -610000, (3, 0, 3, 3, 2))"
03042,"(1365, 56, -455000, (0, 3, 0, 4, 2))"
33203,"(1356, 75, -2970000, (3, 3, 2, 0, 3))"
30420,"(1356, 66, -1800000, (3, 0, 4, 2, 0))"
30233,"(1350, 69, -2220000, (3, 0, 2, 3, 3))"
42003,"(1347, 63, -1455000, (4, 2, 0, 0, 3))"
04032,"(1341, 60, -1095000, (0, 4, 0, 3, 2))"
23040,"(1341, 55, -445000, (2, 3, 0, 4, 0))"
02304,"(1341, 55, -445000, (0, 2, 3, 0, 4))"
23303,"(1340, 63, -1490000, (2, 3, 3, 0, 3))"
30240,"(1339, 62, -1365000, (3, 0, 2, 4, 0))"
30323,"(1339, 55, -455000, (3, 0, 3, 2, 3))"
30042,"(1339, 49, 325000, (3, 0, 0, 4, 2))"
40023,"(1334, 66, -1910000, (4, 0, 0, 2, 3))"
04023,"(1334, 58, -870000, (0, 4, 0, 2, 3))"
40032,"(1334, 52, -90000, (4, 0, 0, 3, 2))"
32033,"(1329, 75, -3105000, (3, 2, 0, 3, 3))"
03024,"(1329, 69, -2325000, (0, 3, 0, 2, 4))"
40320,"(1328, 72, -2720000, (4, 0, 3, 2, 0))"
40203,"(1325, 55, -525000, (4, 0, 2, 0, 3))"
40230,"(1324, 64, -1700000, (4, 0, 2, 3, 0))"
20043,"(1324, 52, -140000, (2, 0, 0, 4, 3))"
33032,"(1323, 59, -1055000, (3, 3, 0, 3, 2))"
23004,"(1320, 72, -2760000, (2, 3, 0, 0, 4))"
32303,"(1320, 59, -1070000, (3, 2, 3, 0, 3))"
02403,"(1317, 53, -305000, (0, 2, 4, 0, 3))"
00423,"(1317, 51, -45000, (0, 0, 4, 2, 3))"
33023,"(1314, 70, -2530000, (3, 3, 0, 2, 3))"
04230,"(1313, 56, -715000, (0, 4, 2, 3, 0))"
32330,"(1313, 50, 65000, (3, 2, 3, 3, 0))"
32040,"(1312, 53, -330000, (3, 2, 0, 4, 0))"
24030,"(1311, 59, -1115000, (2, 4, 0, 3, 0))"
03240,"(1311, 55, -595000, (0, 3, 2, 4, 0))"
02043,"(1309, 51, -85000, (0, 2, 0, 4, 3))"
03233,"(1307, 55, -615000, (0, 3, 2, 3, 3))"
32400,"(1306, 61, -1400000, (3, 2, 4, 0, 0))"
42300,"(1304, 68, -2320000, (4, 2, 3, 0, 0))"
04203,"(1304, 54, -500000, (0, 4, 2, 0, 3))"
42030,"(1304, 52, -240000, (4, 2, 0, 3, 0))"
00324,"(1303, 66, -2065000, (0, 0, 3, 2, 4))"
24003,"(1303, 60, -1285000, (2, 4, 0, 0, 3))"
03204,"(1302, 63, -1680000, (0, 3, 2, 0, 4))"
20340,"(1302, 62, -1550000, (2, 0, 3, 4, 0))"
32004,"(1301, 73, -2985000, (3, 2, 0, 0, 4))"
20430,"(1299, 62, -1565000, (2, 0, 4, 3, 0))"
02034,"(1297, 64, -1835000, (0, 2, 0, 3, 4))"
04302,"(1295, 55, -675000, (0, 4, 3, 0, 2))"
43020,"(1290, 57, -960000, (4, 3, 0, 2, 0))"
23133,"(1288, 61, -1490000, (2, 3, 1, 3, 3))"
40302,"(1287, 61, -1495000, (4, 0, 3, 0, 2))"
20403,"(1284, 53, -470000, (2, 0, 4, 0, 3))"
34020,"(1281, 56, -875000, (3, 4, 0, 2, 0))"
03402,"(1280, 55, -750000, (0, 3, 4, 0, 2))"
34002,"(1279, 55, -755000, (3, 4, 0, 0, 2))"
20304,"(1278, 65, -2060000, (2, 0, 3, 0, 4))"
33230,"(1276, 50, -120000, (3, 3, 2, 3, 0))"
43002,"(1275, 59, -1295000, (4, 3, 0, 0, 2))"
31332,"(1275, 47, 265000, (3, 1, 3, 3, 2))"
03323,"(1272, 55, -790000, (0, 3, 3, 2, 3))"
13042,"(1272, 51, -270000, (1, 3, 0, 4, 2))"
30024,"(1270, 71, -2880000, (3, 0, 0, 2, 4))"
20333,"(1267, 57, -1075000, (2, 0, 3, 3, 3))"
30421,"(1263, 61, -1615000, (3, 0, 4, 2, 1))"
33213,"(1261, 68, -2535000, (3, 3, 2, 1, 3))"
03142,"(1261, 55, -845000, (0, 3, 1, 4, 2))"
20034,"(1259, 58, -1245000, (2, 0, 0, 3, 4))"
02430,"(1259, 46, 315000, (0, 2, 4, 3, 0))"
42013,"(1257, 55, -865000, (4, 2, 0, 1, 3))"
30204,"(1255, 67, -2435000, (3, 0, 2, 0, 4))"
04132,"(1255, 58, -1265000, (0, 4, 1, 3, 2))"
23041,"(1255, 49, -95000, (2, 3, 0, 4, 1))"
31042,"(1254, 44, 550000, (3, 1, 0, 4, 2))"
31420,"(1253, 64, -2055000, (3, 1, 4, 2, 0))"
00432,"(1253, 48, 25000, (0, 0, 4, 3, 2))"
00243,"(1252, 55, -890000, (0, 0, 2, 4, 3))"
30241,"(1251, 57, -1155000, (3, 0, 2, 4, 1))"
14032,"(1250, 54, -770000, (1, 4, 0, 3, 2))"
30402,"(1250, 47, 140000, (3, 0, 4, 0, 2))"
41023,"(1249, 61, -1685000, (4, 1, 0, 2, 3))"
40231,"(1247, 60, -1565000, (4, 0, 2, 3, 1))"
42103,"(1247, 58, -1305000, (4, 2, 1, 0, 3))"
24300,"(1247, 56, -1045000, (2, 4, 3, 0, 0))"
31240,"(1247, 55, -915000, (3, 1, 2, 4, 0))"
31323,"(1247, 50, -265000, (3, 1, 3, 2, 3))"
31233,"(1245, 64, -2095000, (3, 1, 2, 3, 3))"
12304,"(1245, 48, -15000, (1, 2, 3, 0, 4))"
41320,"(1244, 67, -2490000, (4, 1, 3, 2, 0))"
02314,"(1242, 49, -160000, (0, 2, 3, 1, 4))"
41203,"(1241, 52, -555000, (4, 1, 2, 0, 3))"
30142,"(1241, 48, -35000, (3, 0, 1, 4, 2))"
40321,"(1240, 68, -2640000, (4, 0, 3, 2, 1))"
04320,"(1240, 59, -1470000, (0, 4, 3, 2, 0))"
23140,"(1240, 51, -430000, (2, 3, 1, 4, 0))"
34200,"(1239, 56, -1085000, (3, 4, 2, 0, 0))"
23104,"(1238, 67, -2520000, (2, 3, 1, 0, 4))"
21043,"(1238, 47, 80000, (2, 1, 0, 4, 3))"
00342,"(1237, 60, -1615000, (0, 0, 3, 4, 2))"
41032,"(1237, 46, 205000, (4, 1, 0, 3, 2))"
03124,"(1236, 63, -2010000, (0, 3, 1, 2, 4))"
33302,"(1236, 57, -1230000, (3, 3, 3, 0, 2))"
40132,"(1235, 52, -585000, (4, 0, 1, 3, 2))"
14023,"(1235, 52, -585000, (1, 4, 0, 2, 3))"
03420,"(1234, 60, -1630000, (0, 3, 4, 2, 0))"
23313,"(1234, 56, -1110000, (2, 3, 3, 1, 3))"
04123,"(1234, 53, -720000, (0, 4, 1, 2, 3))"
00234,"(1234, 51, -460000, (0, 0, 2, 3, 4))"
43200,"(1233, 66, -2415000, (4, 3, 2, 0, 0))"
23014,"(1233, 65, -2285000, (2, 3, 0, 1, 4))"
13024,"(1232, 64, -2160000, (1, 3, 0, 2, 4))"
40123,"(1232, 61, -1770000, (4, 0, 1, 2, 3))"
02413,"(1232, 50, -340000, (0, 2, 4, 1, 3))"
12403,"(1232, 49, -210000, (1, 2, 4, 0, 3))"
32041,"(1231, 49, -215000, (3, 2, 0, 4, 1))"
40213,"(1231, 46, 175000, (4, 0, 2, 1, 3))"
32313,"(1230, 55, -1000000, (3, 2, 3, 1, 3))"
02340,"(1228, 56, -1140000, (0, 2, 3, 4, 0))"
01423,"(1227, 41, 805000, (0, 1, 4, 2, 3))"
32133,"(1226, 69, -2840000, (3, 2, 1, 3, 3))"
41230,"(1224, 59, -1550000, (4, 1, 2, 3, 0))"
24130,"(1224, 57, -1290000, (2, 4, 1, 3, 0))"
42031,"(1222, 49, -260000, (4, 2, 0, 3, 1))"
10423,"(1222, 48, -130000, (1, 0, 4, 2, 3))"
24031,"(1221, 53, -785000, (2, 4, 0, 3, 1))"
03241,"(1221, 52, -655000, (0, 3, 2, 4, 1))"
04231,"(1221, 50, -395000, (0, 4, 2, 3, 1))"
24013,"(1220, 54, -920000, (2, 4, 0, 1, 3))"
32401,"(1220, 53, -790000, (3, 2, 4, 0, 1))"
01324,"(1220, 53, -790000, (0, 1, 3, 2, 4))"
13240,"(1219, 51, -535000, (1, 3, 2, 4, 0))"
14230,"(1219, 50, -405000, (1, 4, 2, 3, 0))"
12043,"(1219, 46, 115000, (1, 2, 0, 4, 3))"
23400,"(1217, 64, -2235000, (2, 3, 4, 0, 0))"
32410,"(1217, 57, -1325000, (3, 2, 4, 1, 0))"
33132,"(1217, 54, -935000, (3, 3, 1, 3, 2))"
20143,"(1217, 50, -415000, (2, 0, 1, 4, 3))"
42301,"(1216, 66, -2500000, (4, 2, 3, 0, 1))"
41302,"(1212, 55, -1090000, (4, 1, 3, 0, 2))"
42310,"(1211, 63, -2135000, (4, 2, 3, 1, 0))"
21403,"(1211, 49, -315000, (2, 1, 4, 0, 3))"
32331,"(1211, 47, -55000, (3, 2, 3, 3, 1))"
21340,"(1210, 58, -1490000, (2, 1, 3, 4, 0))"
24103,"(1209, 56, -1235000, (2, 4, 1, 0, 3))"
43021,"(1209, 54, -975000, (4, 3, 0, 2, 1))"
21304,"(1207, 57, -1375000, (2, 1, 3, 0, 4))"
32104,"(1206, 70, -3070000, (3, 2, 1, 0, 4))"
02134,"(1206, 59, -1640000, (0, 2, 1, 3, 4))"
13233,"(1206, 54, -990000, (1, 3, 2, 3, 3))"
14203,"(1206, 52, -730000, (1, 4, 2, 0, 3))"
04213,"(1206, 48, -210000, (0, 4, 2, 1, 3))"
40312,"(1205, 54, -995000, (4, 0, 3, 1, 2))"
32014,"(1204, 67, -2690000, (3, 2, 0, 1, 4))"
13204,"(1204, 62, -2040000, (1, 3, 2, 0, 4))"
20314,"(1203, 63, -2175000, (2, 0, 3, 1, 4))"
20431,"(1203, 59, -1655000, (2, 0, 4, 3, 1))"
10324,"(1202, 59, -1660000, (1, 0, 3, 2, 4))"
20341,"(1202, 57, -1400000, (2, 0, 3, 4, 1))"
42130,"(1202, 51, -620000, (4, 2, 1, 3, 0))"
12034,"(1201, 61, -1925000, (1, 2, 0, 3, 4))"
20413,"(1201, 51, -625000, (2, 0, 4, 1, 3))"
33123,"(1199, 61, -1935000, (3, 3, 1, 2, 3))"
34021,"(1199, 53, -895000, (3, 4, 0, 2, 1))"
32140,"(1198, 52, -770000, (3, 2, 1, 4, 0))"
13402,"(1198, 52, -770000, (1, 3, 4, 0, 2))"
02143,"(1195, 49, -395000, (0, 2, 1, 4, 3))"
21430,"(1191, 54, -1065000, (2, 1, 4, 3, 0))"
03214,"(1189, 61, -1985000, (0, 3, 2, 1, 4))"
14302,"(1189, 53, -945000, (1, 4, 3, 0, 2))"
43012,"(1188, 52, -820000, (4, 3, 0, 1, 2))"
34012,"(1186, 51, -700000, (3, 4, 0, 1, 2))"
31024,"(1184, 66, -2660000, (3, 1, 0, 2, 4))"
21034,"(1184, 53, -970000, (2, 1, 0, 3, 4))"
31402,"(1183, 46, -65000, (3, 1, 4, 0, 2))"
04312,"(1182, 48, -330000, (0, 4, 3, 1, 2))"
03412,"(1181, 51, -725000, (0, 3, 4, 1, 2))"
30124,"(1179, 67, -2815000, (3, 0, 1, 2, 4))"
34120,"(1179, 54, -1125000, (3, 4, 1, 2, 0))"
13323,"(1178, 51, -740000, (1, 3, 3, 2, 3))"
30412,"(1178, 44, 170000, (3, 0, 4, 1, 2))"
20134,"(1175, 54, -1145000, (2, 0, 1, 3, 4))"
43120,"(1175, 53, -1015000, (4, 3, 1, 2, 0))"
34102,"(1175, 52, -885000, (3, 4, 1, 0, 2))"
21333,"(1174, 48, -370000, (2, 1, 3, 3, 3))"
43102,"(1172, 55, -1290000, (4, 3, 1, 0, 2))"
