combination,balance
34413,-160000
35202,-160000
43141,-160000
22243,-160000
35112,-160000
23151,-160000
23451,-160000
50130,-160000
30503,-160000
21352,-160000
51112,-160000
03350,-165000
10442,-165000
10432,-165000
33135,-165000
15332,-165000
23423,-165000
24244,-165000
22006,-165000
10251,-165000
01306,-165000
00106,-165000
21053,-165000
30145,-165000
42512,-165000
31540,-165000
25102,-165000
10306,-165000
33500,-165000
15230,-165000
23403,-165000
53300,-165000
54200,-165000
13135,-165000
53220,-170000
01234,-170000
35211,-170000
45023,-170000
33343,-170000
50121,-170000
10106,-170000
20540,-170000
24043,-170000
11306,-170000
31541,-170000
52233,-170000
31450,-170000
20035,-170000
34040,-170000
10540,-170000
60022,-170000
22344,-170000
13045,-170000
01106,-170000
34302,-170000
30451,-170000
35002,-170000
05410,-170000
03145,-170000
22106,-170000
15001,-175000
00513,-175000
31145,-175000
23523,-175000
23431,-175000
11106,-175000
03244,-175000
24041,-175000
05412,-175000
30006,-175000
60010,-175000
14241,-175000
23413,-175000
04243,-175000
51132,-175000
42025,-175000
43520,-175000
14342,-175000
50230,-175000
43521,-175000
60122,-175000
54201,-175000
35100,-175000
12125,-175000
21414,-175000
05401,-180000
43013,-180000
24342,-180000
20252,-180000
32045,-180000
45302,-180000
52203,-180000
22215,-180000
60100,-180000
00450,-180000
12143,-180000
20153,-180000
54203,-180000
24141,-180000
31451,-180000
35200,-180000
23223,-180000
23521,-180000
01035,-180000
32250,-180000
11504,-180000
31006,-180000
34143,-180000
21325,-180000
13251,-180000
22504,-185000
30106,-185000
04242,-185000
15410,-185000
13145,-185000
45123,-185000
43025,-185000
53301,-185000
53303,-185000
21540,-185000
32404,-185000
12344,-185000
54300,-185000
15412,-185000
54210,-185000
54213,-185000
24023,-185000
23501,-185000
33325,-185000
40502,-185000
45312,-190000
03351,-190000
11333,-190000
11035,-190000
54301,-190000
44222,-190000
11540,-190000
33253,-190000
14240,-190000
44240,-190000
31106,-190000
44232,-190000
14043,-190000
03440,-190000
25222,-190000
33403,-190000
34313,-190000
44122,-195000
45220,-195000
31151,-195000
43403,-195000
10500,-195000
15401,-195000
53313,-195000
24312,-195000
54211,-195000
42520,-195000
20151,-195000
14413,-195000
54310,-195000
32145,-195000
24500,-195000
60110,-200000
15220,-200000
44213,-200000
14304,-200000
20150,-200000
43131,-200000
00344,-200000
22206,-200000
42215,-200000
25012,-200000
24520,-200000
33501,-200000
32450,-200000
05021,-200000
11215,-200000
23234,-200000
54311,-200000
43223,-200000
53003,-200000
34204,-200000
30053,-205000
31041,-205000
43513,-205000
20306,-205000
34404,-205000
34414,-205000
14142,-205000
00251,-205000
42521,-205000
12503,-205000
05411,-205000
32341,-205000
44013,-205000
35212,-205000
30035,-205000
53310,-205000
13512,-205000
00350,-205000
32006,-205000
13350,-205000
31232,-205000
45221,-210000
04314,-210000
12403,-210000
42403,-210000
53023,-210000
14420,-210000
33414,-210000
04213,-210000
33504,-210000
21305,-210000
21306,-210000
30206,-210000
15032,-210000
55101,-210000
14421,-210000
32130,-210000
55100,-210000
02334,-210000
52023,-210000
32451,-210000
04421,-210000
01450,-210000
32503,-210000
41502,-210000
53221,-210000
55001,-210000
33225,-210000
32106,-210000
55000,-210000
43140,-215000
24341,-215000
34213,-215000
04503,-215000
50112,-215000
00305,-215000
23244,-215000
45223,-215000
32041,-215000
22334,-215000
12324,-215000
40503,-215000
10325,-215000
55110,-215000
55010,-215000
44241,-215000
55111,-215000
21344,-215000
23513,-215000
55011,-215000
25112,-215000
31206,-215000
42412,-215000
45030,-215000
40015,-215000
53311,-220000
43004,-220000
00451,-220000
40504,-220000
51320,-220000
33502,-220000
55201,-220000
24143,-220000
31330,-220000
22205,-220000
33450,-220000
55200,-220000
13244,-220000
33344,-220000
42232,-220000
24032,-220000
35230,-220000
15411,-220000
55102,-225000
04513,-225000
31035,-225000
32251,-225000
55210,-225000
53013,-225000
40105,-225000
20450,-225000
33503,-225000
55002,-225000
40006,-225000
20315,-225000
55211,-225000
41503,-225000
41504,-225000
40205,-225000
33451,-225000
02250,-225000
04344,-225000
45130,-225000
02504,-225000
14503,-225000
35102,-225000
41006,-225000
40106,-230000
12413,-230000
03522,-230000
43404,-230000
23141,-230000
32206,-230000
55112,-230000
34312,-230000
41106,-230000
24510,-230000
14344,-230000
42504,-230000
55012,-230000
21143,-230000
52213,-230000
34140,-230000
13351,-230000
34321,-230000
42241,-230000
44312,-230000
31404,-235000
44040,-235000
34324,-235000
35223,-235000
11503,-235000
51023,-235000
55202,-235000
25200,-235000
20006,-235000
00206,-235000
31250,-235000
14513,-235000
30305,-235000
10450,-235000
41313,-235000
12440,-235000
13523,-235000
21035,-235000
53123,-240000
55003,-240000
20423,-240000
33250,-240000
21450,-240000
31150,-240000
50032,-240000
03325,-240000
24344,-240000
55203,-240000
55212,-240000
10206,-240000
21006,-240000
40511,-240000
43322,-240000
15113,-240000
42333,-240000
01206,-240000
42106,-240000
45021,-240000
32343,-240000
42030,-240000
42006,-240000
55103,-240000
21153,-245000
15111,-245000
43330,-245000
15221,-245000
44230,-245000
35210,-245000
55213,-245000
21422,-245000
40206,-245000
32253,-245000
33430,-245000
24332,-245000
20225,-245000
55113,-245000
11206,-245000
55013,-245000
41206,-245000
41015,-250000
42115,-250000
20504,-250000
01451,-250000
30253,-250000
43204,-250000
42206,-250000
13123,-250000
20106,-250000
30153,-250000
12135,-250000
41205,-250000
30504,-250000
14341,-250000
43504,-250000
13440,-250000
31053,-250000
04324,-255000
14143,-255000
33350,-255000
23440,-255000
32431,-255000
33251,-255000
34214,-255000
21152,-255000
44032,-255000
43005,-255000
20451,-255000
21106,-255000
11450,-260000
22324,-260000
60020,-260000
23250,-260000
23344,-260000
41105,-260000
44140,-260000
33351,-260000
42031,-260000
43240,-260000
03504,-260000
42402,-260000
04034,-260000
43222,-260000
31303,-260000
01151,-260000
11250,-265000
22343,-265000
30325,-265000
15103,-265000
22252,-265000
11143,-265000
31323,-265000
10344,-265000
31504,-265000
43420,-265000
45121,-265000
04223,-265000
32135,-265000
45300,-265000
45003,-265000
43123,-265000
00504,-265000
04342,-265000
21504,-265000
12250,-265000
50023,-265000
10451,-270000
52123,-270000
23232,-270000
40232,-270000
21451,-270000
45222,-270000
44031,-270000
60120,-270000
13042,-270000
43015,-275000
10503,-275000
42503,-275000
03512,-275000
30342,-275000
42304,-275000
43512,-275000
00325,-275000
44113,-275000
13423,-275000
45013,-275000
03423,-275000
13502,-275000
11205,-275000
23323,-275000
45301,-275000
45310,-275000
15122,-275000
50320,-280000
44010,-280000
20441,-280000
02135,-280000
22135,-280000
00443,-280000
41511,-280000
45103,-280000
24224,-280000
51321,-280000
20142,-285000
00501,-285000
45311,-285000
15203,-285000
44231,-285000
25201,-285000
44112,-285000
43231,-290000
45113,-290000
02503,-290000
40303,-290000
42502,-290000
01504,-290000
42331,-290000
43130,-290000
51022,-290000
24140,-290000
43421,-290000
15100,-290000
31344,-290000
14331,-295000
31251,-295000
42330,-295000
11451,-295000
32504,-295000
31343,-295000
01503,-295000
31253,-295000
12205,-295000
23324,-295000
42104,-295000
30404,-300000
02125,-300000
14343,-300000
14213,-300000
12215,-300000
23430,-300000
31153,-300000
14333,-300000
20206,-300000
42132,-305000
33402,-305000
02403,-305000
24324,-305000
14314,-305000
00351,-305000
33440,-305000
04042,-305000
43241,-305000
43230,-305000
34220,-305000
04134,-305000
21206,-305000
32440,-305000
20253,-305000
21215,-305000
23510,-310000
20414,-310000
23125,-310000
04214,-310000
35030,-310000
33334,-310000
03344,-310000
10350,-310000
44302,-310000
23251,-310000
51232,-315000
51123,-315000
41132,-315000
10502,-315000
21403,-315000
33431,-315000
42205,-315000
05220,-315000
31225,-315000
24340,-315000
13521,-315000
23350,-315000
05001,-315000
14034,-315000
21334,-320000
00404,-320000
32243,-320000
43023,-320000
13403,-320000
23241,-320000
01150,-320000
21441,-320000
42420,-320000
33412,-320000
44132,-320000
04420,-325000
40501,-325000
04341,-325000
23351,-325000
32225,-325000
32241,-325000
44020,-325000
44030,-325000
14324,-325000
04522,-330000
24304,-330000
04312,-330000
34034,-330000
04044,-330000
03234,-330000
45203,-330000
14340,-330000
15110,-330000
45022,-330000
32040,-330000
25113,-335000
03123,-335000
13344,-335000
00503,-335000
43503,-335000
23503,-335000
44021,-335000
35130,-335000
33404,-335000
50321,-340000
10443,-340000
05203,-340000
04144,-340000
14522,-340000
33441,-340000
45213,-340000
34044,-340000
15011,-340000
02413,-340000
13125,-340000
00502,-340000
45020,-345000
00500,-345000
51120,-345000
53223,-345000
50132,-345000
13223,-345000
14044,-345000
15000,-345000
21142,-345000
34134,-345000
31244,-345000
50223,-350000
44131,-350000
03502,-350000
50123,-350000
44310,-350000
40510,-350000
34144,-350000
50202,-350000
12333,-355000
04412,-355000
03341,-355000
32244,-355000
52222,-355000
32441,-355000
14134,-355000
03523,-355000
13513,-355000
24214,-355000
14330,-355000
14144,-355000
45122,-355000
42105,-360000
45202,-360000
51202,-360000
45001,-360000
32035,-360000
15213,-360000
01441,-360000
21253,-360000
05221,-360000
02324,-360000
20244,-360000
35013,-360000
02243,-360000
23341,-360000
01044,-360000
42511,-365000
33243,-365000
44011,-365000
20432,-365000
11403,-365000
42015,-365000
41501,-370000
45120,-370000
05101,-370000
13511,-370000
24343,-370000
04013,-370000
40022,-370000
21333,-370000
10043,-370000
23500,-370000
02242,-375000
53203,-375000
14332,-375000
45212,-375000
50022,-375000
03125,-375000
45200,-375000
21413,-375000
25103,-375000
01215,-375000
45002,-375000
43510,-375000
45011,-380000
04333,-380000
04043,-380000
03521,-380000
10215,-380000
42004,-380000
22050,-380000
41303,-380000
43511,-380000
01252,-380000
12242,-380000
15013,-380000
15022,-380000
24314,-380000
20433,-380000
24411,-380000
33331,-380000
35113,-385000
50232,-385000
11413,-385000
24204,-385000
34304,-385000
24044,-385000
22342,-385000
22125,-385000
25202,-385000
20325,-390000
41510,-390000
51212,-390000
10125,-390000
41030,-390000
45210,-390000
12243,-390000
42421,-390000
23205,-390000
32344,-390000
04521,-390000
15130,-395000
25013,-395000
11350,-395000
02143,-395000
15200,-395000
45012,-395000
35203,-395000
45201,-395000
50212,-395000
04231,-395000
42204,-395000
24144,-395000
13413,-395000
23314,-395000
24322,-395000
44203,-400000
14123,-400000
20440,-400000
05111,-400000
23520,-400000
02251,-400000
01333,-400000
24034,-400000
53213,-400000
15003,-400000
45101,-400000
25203,-400000
04340,-405000
10351,-405000
20305,-405000
45102,-405000
02042,-405000
05122,-405000
44311,-405000
14230,-405000
32240,-405000
43502,-405000
31331,-405000
24040,-405000
13501,-410000
14521,-410000
13341,-410000
24330,-410000
33234,-410000
11431,-410000
41031,-410000
03511,-410000
00441,-410000
25210,-410000
51223,-410000
15010,-410000
51220,-410000
45211,-410000
35213,-415000
51221,-415000
44220,-415000
01323,-415000
45111,-415000
11044,-415000
04224,-415000
20143,-415000
24410,-415000
44300,-415000
14204,-415000
04343,-420000
15030,-420000
34314,-420000
21303,-420000
45112,-420000
44212,-420000
44130,-420000
21313,-425000
21252,-425000
05113,-425000
24132,-425000
24302,-425000
05213,-425000
31043,-425000
01403,-425000
33330,-425000
01440,-425000
24203,-430000
23140,-430000
10205,-430000
24134,-430000
31341,-430000
04142,-430000
20344,-430000
23233,-430000
20250,-430000
41331,-430000
01350,-430000
30333,-435000
40500,-435000
34124,-435000
31313,-435000
04004,-435000
05130,-435000
12251,-435000
22234,-435000
01205,-435000
21051,-435000
21205,-435000
43203,-435000
23342,-435000
21404,-440000
52223,-440000
15102,-440000
25211,-440000
05120,-440000
41122,-440000
05103,-440000
04241,-440000
25003,-440000
04143,-445000
42322,-445000
12350,-445000
20404,-445000
31030,-445000
20334,-445000
23040,-445000
02304,-445000
32030,-445000
34203,-445000
23215,-450000
04240,-450000
00440,-450000
43412,-450000
23343,-450000
21050,-450000
20032,-450000
03501,-450000
40005,-450000
14214,-450000
01250,-450000
21234,-455000
12343,-455000
45000,-455000
03042,-455000
30323,-455000
31340,-455000
00125,-455000
51122,-460000
35003,-460000
13343,-460000
05030,-460000
21440,-460000
34221,-460000
01430,-460000
00234,-460000
04332,-460000
05020,-465000
11115,-465000
33041,-465000
25213,-465000
23243,-465000
13324,-465000
01413,-465000
13503,-465000
01115,-465000
34122,-465000
20403,-470000
04113,-470000
03513,-470000
04402,-470000
44301,-470000
43103,-475000
31440,-475000
12035,-475000
42005,-475000
04501,-475000
45010,-475000
42510,-480000
23304,-480000
04502,-480000
42501,-480000
41500,-480000
44121,-480000
14412,-480000
01144,-480000
24230,-485000
22304,-485000
41005,-485000
44120,-485000
35103,-485000
13234,-490000
13242,-490000
40113,-490000
15222,-490000
11251,-490000
05011,-490000
42233,-490000
33205,-490000
11351,-490000
44221,-490000
14502,-490000
02234,-490000
41322,-495000
05022,-495000
45100,-495000
50120,-495000
20350,-495000
30343,-495000
15201,-495000
22035,-500000
02350,-500000
04203,-500000
02035,-500000
21125,-500000
50220,-500000
23240,-500000
01313,-505000
31243,-505000
11324,-505000
01431,-505000
30440,-505000
43500,-505000
34022,-505000
04512,-505000
32043,-505000
32334,-505000
23043,-505000
14501,-505000
14224,-505000
44110,-505000
34024,-510000
04511,-510000
25212,-510000
04520,-510000
05102,-510000
13431,-510000
01243,-510000
05002,-510000
45110,-510000
02205,-510000
30303,-510000
43501,-510000
03223,-510000
12351,-515000
50221,-515000
33125,-515000
13520,-515000
33240,-515000
03343,-515000
33215,-515000
21343,-515000
44002,-515000
05222,-515000
13430,-515000
14512,-520000
23025,-520000
11441,-520000
40122,-520000
03403,-525000
04014,-525000
13025,-525000
30225,-525000
40203,-525000
34123,-530000
14520,-530000
01351,-530000
13304,-530000
02215,-530000
22150,-530000
33241,-530000
15112,-530000
03340,-530000
23224,-530000
44003,-530000
12342,-530000
31441,-530000
13240,-535000
34104,-535000
30344,-535000
13510,-535000
11234,-535000
32031,-535000
11144,-535000
33040,-540000
00215,-540000
21323,-540000
14511,-540000
01143,-540000
13314,-540000
11025,-545000
11304,-545000
02044,-545000
34310,-545000
03431,-550000
30120,-550000
43402,-550000
20201,-550000
03242,-550000
50122,-555000
41203,-555000
31125,-555000
03025,-555000
05013,-555000
20351,-560000
30244,-560000
10441,-560000
44111,-560000
12234,-565000
23123,-565000
43321,-565000
20215,-565000
31141,-565000
05003,-565000
04331,-565000
13500,-570000
05200,-570000
02343,-570000
31334,-570000
40331,-570000
12044,-570000
14041,-570000
02351,-575000
40420,-575000
31140,-575000
22051,-575000
00205,-575000
31215,-575000
03503,-580000
21243,-580000
03510,-580000
30441,-580000
03520,-585000
00044,-585000
40132,-585000
15002,-585000
14023,-585000
32131,-585000
02333,-585000
31430,-585000
12025,-585000
30232,-585000
04500,-590000
13241,-590000
13205,-595000
13340,-595000
11343,-595000
43320,-595000
44103,-595000
42500,-595000
03240,-595000
34004,-600000
05000,-600000
22044,-600000
14402,-600000
43003,-600000
41312,-605000
30341,-605000
34114,-605000
15210,-605000
05110,-605000
01105,-605000
33025,-605000
02144,-605000
00433,-605000
33233,-610000
30332,-610000
03413,-610000
30340,-610000
23340,-610000
20251,-610000
05112,-610000
24124,-610000
40222,-610000
21151,-610000
40031,-615000
40030,-615000
14141,-615000
10044,-615000
03205,-615000
24212,-615000
11440,-615000
33141,-615000
03500,-615000
24401,-615000
03233,-615000
01025,-620000
11105,-620000
14500,-620000
42130,-620000
03342,-625000
23412,-625000
13342,-625000
41330,-625000
20413,-625000
22144,-625000
24400,-630000
05202,-630000
21150,-630000
04104,-630000
04510,-630000
12144,-630000
42131,-630000
32125,-635000
33322,-635000
11243,-635000
20343,-635000
42122,-640000
01015,-640000
03243,-640000
41113,-640000
24222,-640000
11042,-650000
01343,-650000
03324,-650000
00043,-650000
11015,-650000
32141,-650000
34300,-655000
31205,-655000
15202,-655000
03241,-655000
41013,-655000
14510,-660000
40323,-660000
30040,-660000
12303,-660000
03430,-660000
24024,-660000
44102,-670000
21044,-670000
34014,-670000
05010,-675000
05210,-675000
13142,-675000
12105,-675000
04302,-675000
13243,-675000
32215,-675000
22032,-675000
31241,-675000
13215,-675000
05201,-680000
03304,-680000
34132,-680000
05100,-680000
21350,-680000
34032,-680000
20234,-680000
01251,-680000
20422,-685000
34210,-685000
20205,-685000
33140,-685000
22132,-685000
12214,-690000
15211,-690000
03314,-690000
11314,-690000
42022,-690000
12142,-690000
42312,-690000
40421,-690000
00144,-695000
03333,-695000
12412,-695000
15012,-695000
24311,-695000
43112,-695000
24310,-695000
10143,-700000
24004,-700000
30430,-700000
41323,-700000
31031,-700000
32323,-700000
34012,-700000
41420,-700000
02025,-705000
44202,-705000
24104,-705000
14140,-705000
42033,-705000
13043,-705000
10433,-705000
40322,-710000
03215,-710000
33324,-710000
12115,-710000
51222,-710000
31143,-715000
33043,-715000
04230,-715000
22115,-715000
34311,-715000
33313,-720000
02105,-720000
30243,-720000
21144,-720000
22151,-720000
41033,-720000
04123,-720000
11224,-720000
43312,-720000
04114,-720000
00105,-720000
44000,-720000
31115,-720000
33303,-720000
04024,-720000
22105,-720000
34301,-725000
31025,-725000
10144,-725000
03412,-725000
04003,-725000
04124,-725000
30043,-730000
14203,-730000
50222,-730000
12402,-730000
33401,-730000
13412,-730000
23143,-730000
20243,-730000
43410,-730000
00115,-730000
32143,-735000
14133,-735000
24321,-735000
14312,-735000
24033,-735000
40033,-740000
42113,-740000
34023,-740000
13323,-740000
04330,-740000
10204,-745000
21351,-745000
14033,-745000
44210,-745000
23105,-750000
03402,-750000
10115,-750000
33105,-750000
10105,-755000
30125,-755000
34002,-755000
41222,-755000
05012,-760000
34010,-760000
20125,-760000
30215,-765000
10440,-765000
34113,-765000
40330,-765000
04103,-770000
02115,-770000
23222,-770000
14032,-770000
43212,-770000
13402,-770000
22250,-770000
05211,-770000
23044,-770000
32140,-770000
30334,-775000
10234,-775000
24133,-775000
22350,-775000
14410,-775000
32205,-780000
21115,-780000
43411,-780000
11204,-780000
04411,-780000
24031,-785000
33115,-785000
40013,-785000
23034,-790000
31431,-790000
03323,-790000
34211,-790000
01324,-790000
14040,-790000
23402,-790000
32401,-790000
13333,-790000
05212,-795000
44001,-795000
42230,-800000
10422,-800000
02342,-805000
34133,-805000
14113,-810000
15212,-810000
43400,-810000
41421,-810000
32314,-815000
34112,-815000
30031,-815000
23115,-820000
23231,-820000
22025,-820000
43012,-820000
22351,-820000
12224,-825000
22341,-825000
02412,-825000
30041,-825000
42133,-825000
14411,-830000
22401,-830000
31131,-830000
32025,-830000
04401,-830000
33005,-835000
21250,-835000
24014,-835000
33411,-835000
10430,-835000
33030,-835000
24114,-835000
30030,-840000
42411,-840000
11214,-840000
14400,-840000
42410,-840000
14124,-840000
14024,-845000
32322,-845000
03043,-845000
03142,-845000
30205,-845000
32411,-845000
14013,-850000
42401,-850000
33044,-850000
42400,-850000
34033,-850000
33143,-850000
23144,-855000
42313,-855000
04002,-855000
43401,-860000
31314,-860000
40400,-860000
13044,-860000
10214,-865000
42013,-865000
04322,-865000
44211,-870000
04023,-870000
14004,-870000
33015,-870000
12420,-870000
31122,-875000
34020,-875000
22302,-875000
33031,-875000
31015,-880000
33314,-880000
22214,-880000
04133,-885000
34102,-885000
04033,-890000
41112,-890000
22340,-890000
34013,-890000
00243,-890000
21025,-890000
22224,-895000
30115,-895000
33144,-895000
34021,-895000
10343,-895000
41133,-895000
22232,-900000
40133,-900000
34011,-900000
33420,-900000
42323,-900000
24202,-900000
21412,-900000
40410,-900000
02240,-900000
33130,-900000
14401,-900000
02303,-900000
32234,-905000
41212,-905000
22251,-905000
04041,-905000
12421,-905000
33421,-905000
20044,-910000
24113,-910000
31240,-915000
32115,-915000
40212,-915000
31105,-915000
31322,-920000
30330,-920000
30431,-920000
20242,-920000
33304,-920000
41102,-920000
03044,-920000
24013,-920000
24301,-925000
14104,-925000
00422,-925000
13224,-925000
33131,-925000
40401,-925000
30025,-925000
00343,-925000
42231,-930000
42213,-930000
33111,-930000
12400,-930000
04311,-935000
22240,-935000
41410,-935000
31032,-935000
33132,-935000
12341,-935000
40223,-935000
23005,-940000
21211,-940000
04141,-940000
41202,-940000
33400,-940000
20144,-945000
14302,-945000
24131,-945000
21242,-950000
43302,-955000
23134,-955000
44100,-955000
04410,-960000
43020,-960000
12015,-960000
14014,-960000
22312,-960000
24320,-965000
13144,-965000
40411,-965000
21034,-970000
22040,-970000
14132,-970000
32324,-970000
33224,-975000
33223,-975000
43021,-975000
00143,-975000
21324,-980000
12340,-985000
12313,-985000
40112,-990000
41223,-990000
13233,-990000
14322,-990000
10431,-990000
13143,-990000
41411,-990000
22411,-990000
44200,-995000
10025,-995000
40312,-995000
21134,-995000
04310,-995000
32313,-1000000
43121,-1000000
30131,-1000000
04400,-1000000
32105,-1000000
02142,-1005000
42302,-1005000
21105,-1005000
21251,-1010000
23015,-1010000
02402,-1010000
33211,-1010000
44101,-1010000
20115,-1015000
43120,-1015000
02015,-1015000
14114,-1015000
12401,-1015000
30143,-1020000
00015,-1020000
42222,-1020000
30130,-1020000
24022,-1025000
21032,-1025000
03144,-1025000
41400,-1030000
22301,-1030000
22400,-1030000
41131,-1030000
03034,-1030000
41130,-1030000
33410,-1035000
00403,-1040000
24300,-1045000
23132,-1045000
10243,-1050000
14310,-1050000
32312,-1050000
10015,-1050000
01005,-1050000
31324,-1050000
33032,-1055000
31304,-1055000
00025,-1055000
34031,-1055000
30015,-1055000
12005,-1060000
34030,-1060000
01304,-1065000
21430,-1065000
42303,-1070000
32303,-1070000
20333,-1075000
11005,-1075000
20132,-1080000
03105,-1080000
13105,-1080000
41401,-1085000
30313,-1085000
03224,-1085000
34200,-1085000
31234,-1085000
00430,-1085000
30105,-1090000
41302,-1090000
41002,-1095000
04032,-1095000
30331,-1095000
10042,-1100000
14103,-1100000
02005,-1100000
34121,-1100000
20342,-1100000
12240,-1100000
34201,-1100000
02400,-1100000
43310,-1105000
32015,-1105000
31044,-1105000
23313,-1110000
34131,-1110000
01314,-1115000
24030,-1115000
11412,-1115000
40202,-1120000
03005,-1120000
23131,-1125000
00431,-1125000
13005,-1125000
44201,-1125000
34120,-1125000
22015,-1125000
14031,-1125000
21015,-1130000
02341,-1130000
22041,-1135000
03143,-1135000
04040,-1135000
13034,-1135000
20025,-1140000
30314,-1140000
21431,-1140000
02340,-1140000
32421,-1140000
33212,-1145000
03134,-1145000
20134,-1145000
02401,-1145000
43311,-1150000
34130,-1150000
30241,-1155000
10413,-1155000
41012,-1160000
42212,-1160000
23214,-1160000
22421,-1165000
21342,-1170000
33122,-1170000
00413,-1170000
10403,-1170000
04140,-1170000
20040,-1175000
13115,-1175000
40131,-1175000
31144,-1180000
33312,-1180000
02421,-1180000
01134,-1180000
23032,-1185000
32044,-1185000
30140,-1185000
14131,-1185000
34103,-1190000
03115,-1190000
24122,-1190000
22231,-1195000
02224,-1195000
32304,-1195000
14003,-1195000
40130,-1200000
12204,-1200000
40102,-1205000
10304,-1205000
43202,-1205000
30141,-1205000
22134,-1205000
10333,-1205000
14311,-1210000
04012,-1210000
13015,-1210000
11142,-1215000
30234,-1215000
01224,-1220000
40103,-1220000
33020,-1220000
30304,-1220000
22311,-1220000
03015,-1220000
04300,-1225000
41103,-1225000
34110,-1225000
20105,-1225000
34001,-1230000
34000,-1230000
33302,-1230000
03421,-1230000
24103,-1235000
13134,-1235000
20034,-1245000
32144,-1250000
13041,-1250000
22034,-1250000
13421,-1250000
21314,-1255000
22310,-1255000
04301,-1255000
00134,-1255000
33034,-1255000
13023,-1255000
22300,-1260000
22005,-1260000
03023,-1260000
32302,-1260000
14301,-1265000
04132,-1265000
41003,-1265000
01034,-1270000
21402,-1275000
14300,-1275000
00005,-1275000
42123,-1280000
43300,-1280000
23332,-1280000
22140,-1280000
22241,-1280000
24003,-1285000
21031,-1285000
10323,-1290000
13313,-1290000
43102,-1290000
24130,-1290000
43002,-1295000
30044,-1300000
32132,-1300000
22410,-1300000
01042,-1305000
42223,-1305000
34111,-1305000
42202,-1305000
42103,-1305000
23331,-1310000
34003,-1310000
22420,-1315000
10005,-1320000
21341,-1320000
32005,-1320000
31022,-1320000
30401,-1320000
43301,-1325000
30122,-1325000
32410,-1325000
23322,-1325000
30032,-1335000
13141,-1335000
03041,-1340000
31005,-1340000
42203,-1340000
20015,-1350000
33134,-1355000
32420,-1360000
21040,-1365000
31132,-1365000
30240,-1365000
21304,-1375000
30144,-1375000
42023,-1375000
14320,-1380000
22313,-1385000
30324,-1390000
02214,-1400000
32400,-1400000
20341,-1400000
13140,-1400000
11124,-1400000
40003,-1405000
31411,-1410000
22323,-1415000
10303,-1420000
13420,-1425000
04321,-1425000
02313,-1430000
12323,-1430000
14321,-1430000
20412,-1430000
12410,-1435000
24002,-1440000
02241,-1445000
02323,-1450000
33101,-1450000
30411,-1450000
22121,-1450000
42003,-1455000
33221,-1455000
03040,-1460000
33011,-1460000
40012,-1470000
04320,-1470000
30322,-1475000
11342,-1475000
01040,-1475000
23230,-1480000
11402,-1480000
04212,-1485000
21340,-1490000
23133,-1490000
12411,-1490000
33133,-1490000
14030,-1490000
23303,-1490000
00034,-1490000
13040,-1490000
40302,-1495000
42020,-1495000
00340,-1495000
42120,-1500000
03141,-1500000
22131,-1500000
31401,-1505000
43221,-1510000
12232,-1510000
33120,-1510000
00341,-1510000
30005,-1515000
02420,-1515000
11242,-1515000
01341,-1520000
00333,-1530000
43010,-1530000
01340,-1530000
23023,-1535000
21322,-1535000
41231,-1535000
43220,-1540000
14130,-1540000
01342,-1540000
11004,-1545000
22303,-1545000
13400,-1545000
22141,-1545000
41230,-1550000
20340,-1550000
11134,-1555000
10134,-1555000
23124,-1560000
03213,-1560000
40231,-1565000
20430,-1565000
03133,-1570000
03313,-1570000
23204,-1575000
03140,-1575000
32120,-1580000
32020,-1580000
12124,-1580000
33033,-1585000
23130,-1585000
13303,-1585000
01412,-1590000
13401,-1590000
00204,-1590000
01204,-1595000
24210,-1595000
30132,-1600000
40002,-1600000
23031,-1600000
23312,-1605000
32214,-1605000
24012,-1605000
30421,-1615000
00342,-1615000
43110,-1615000
02411,-1620000
21005,-1620000
34101,-1625000
32032,-1625000
12241,-1630000
21140,-1630000
33214,-1630000
10412,-1630000
03420,-1630000
33021,-1635000
02134,-1640000
04131,-1640000
20030,-1640000
42112,-1645000
33202,-1645000
11024,-1650000
22124,-1650000
33022,-1650000
11034,-1650000
34100,-1650000
20431,-1655000
00042,-1655000
23024,-1655000
24211,-1655000
04010,-1660000
33121,-1660000
10324,-1660000
20402,-1665000
21224,-1670000
41001,-1670000
23421,-1670000
02232,-1675000
21132,-1680000
03204,-1680000
41023,-1685000
10224,-1685000
11341,-1685000
23213,-1690000
22204,-1690000
10314,-1690000
11014,-1695000
41123,-1700000
31121,-1700000
40230,-1700000
04000,-1705000
02410,-1710000
00304,-1710000
00040,-1710000
03401,-1710000
21232,-1710000
01142,-1715000
23033,-1720000
11340,-1725000
12134,-1725000
20041,-1735000
04112,-1740000
33100,-1740000
32224,-1740000
11420,-1740000
10142,-1740000
10032,-1745000
20140,-1745000
13213,-1750000
00303,-1750000
04031,-1755000
13411,-1755000
03113,-1755000
41020,-1755000
43011,-1755000
24220,-1760000
22230,-1765000
02204,-1765000
33000,-1765000
40123,-1770000
20131,-1775000
31034,-1785000
01214,-1785000
33001,-1790000
23330,-1795000
11233,-1795000
43111,-1795000
22024,-1795000
11421,-1800000
30420,-1800000
10034,-1800000
24221,-1805000
33204,-1820000
21312,-1820000
31421,-1820000
21214,-1820000
20005,-1825000
13124,-1825000
10342,-1835000
10104,-1835000
02034,-1835000
32034,-1840000
04102,-1845000
20323,-1845000
21041,-1845000
30400,-1855000
30410,-1870000
42102,-1870000
30034,-1870000
